ID,SMILES
EN300-52435,C#CCCN1CCNCC1.Cl.Cl
EN300-55109,OCC1CCCN1
EN300-54698,O=C(CC1CCNCC1)NC1CCCC1
EN300-58916,c1ccc2[nH]c(C3CCNCC3)cc2c1
EN300-55319,CN(Cc1cccc(C(F)(F)F)c1)C1CCNCC1.Cl.Cl
EN300-53402,c1ccc(Sc2nnnn2CC2CCCN2)cc1
EN300-54759,CNCC(O)COCc1ccc2c(c1)OCO2.Cl
EN300-56904,CN(C)C1CCN(C(=O)CC2CCNCC2)CC1.Cl.Cl
EN300-52644,Cc1ccc(C)c(OC2CCNCC2)c1.Cl
EN300-53966,NC(=O)CNCc1ccc(OCc2ccccc2)cc1
EN300-52908,O=C(c1cccnc1O)N1CCCNCC1
EN300-52742,O=C(c1ccccn1)N1CCCNCC1
EN300-54716,CN(C)CCCNCc1ccc(Cl)c(Cl)c1
EN300-56367,CCNC(C)(C)C#N
EN300-60508,CCNCCOCC
EN300-57177,CNCCCc1ccc(OC)c(OC)c1.Cl
EN300-59091,CN(C)CCNCc1ccc(F)cc1F
EN300-64134,CC(C)CC(C)Nc1ccc2[nH]ccc2c1
EN300-61047,NC(=O)C1CCc2ccccc2N1
EN300-66710,O=C(C1CCCN1)N1CCSCC1
EN300-69490,OCCCNc1ccncc1
EN300-61435,CCC(=O)NC1CCCNC1
EN300-61078,Cl.c1csc(CC2CCCN2)c1
EN300-59831,CC(=O)NC1CCNCC1.Cl
EN300-68561,O=C(C1CCC1)N1CCNCC1
EN300-62033,CC(C)Nc1ccc(F)cc1
EN300-62091,CC(C)Nc1cccc(C#N)c1
EN300-64523,c1cncc(NCc2ccsc2)c1
EN300-64415,NC(=O)CNc1ncnc2ccccc12
EN300-61697,O=[N+]([O-])c1ccc2c(c1)NCCC2
EN300-62034,COc1cccc(NC2CC(=O)NC2=O)c1
EN300-65058,CNCC(=O)Nc1cccc(C)n1
EN300-60734,CNCC1CCCOC1c1ccccc1
EN300-62030,CN(C)c1ccc2c(c1)CCN2
EN300-66836,Cn1cc(CNc2ccc3c[nH]nc3c2)cn1
EN300-64954,CC(C)NC(=O)NCCN1CCNCC1
EN300-80506,CNCc1cnccn1
EN300-59412,C1=C(c2cccc3ccccc23)CCNC1.Cl
EN300-61235,Cl.Cl.O=C(c1cccnc1)N1CCNCC1
EN300-61687,COc1ccc(Br)cc1C1CCCN1
EN300-78845,Fc1ccc(OC2CCNCC2)cc1
EN300-91743,C1CCC(COC2CCNCC2)CC1
EN300-60728,CNC1CCN(C2CCOCC2)CC1
EN300-62540,CNCCc1cccc2ccccc12
EN300-88136,CC(C)(C)OC(=O)NC[C@@H]1CCNC1
EN300-59996,Fc1ccc2c(c1)NCC2
EN300-62267,Cc1ccc(NC(C)C)cc1.Cl
EN300-62321,CC(C)(C)NCc1ccc(F)cc1
EN300-64950,CCCNc1cnc2c(cnn2C(C)C)c1
EN300-59647,CNCc1ccc(OCc2cccs2)cc1
EN300-62545,COC(=O)N1CCCNCC1
EN300-86621,Cc1ccc(CNC(=O)C2CCNCC2)cc1
EN300-59204,CN(C)C(=O)C1CCCNC1.Cl
EN300-59391,CC(C)(C)N1CCCNCC1
EN300-61457,Cl.O=C(NCC1CC1)C1CSCN1
EN300-61462,CCCCNC(=O)C1CSCN1.Cl
EN300-59627,CC1CCC(C)N1CCN1CCNCC1
EN300-59600,C1CCN(CC2CCCNC2)CC1.Cl.Cl
EN300-61848,CNC1CCN(c2cc(C)nc(C)n2)CC1
EN300-61748,CCCN1CCCNCC1
EN300-64360,CCCCCNCc1cccc(O)c1
EN300-59745,C1CNCC2CCCN2C1
EN300-59681,CCCNc1cccc2ccccc12
EN300-88132,Cl.OC[C@@H]1CCNC1
EN300-60204,CC(C)(C)OC(=O)NC1CCNC1
EN300-55618,CNc1ccccc1-c1ccccc1.Cl
EN300-60934,CC(C)(c1ccccc1)C1CCCN1
EN300-58991,O=[N+]([O-])c1cc(NCC2CC2)ccc1S(=O)(=O)NCC1CC1
EN300-59194,C=CCNCc1cccc([N+](=O)[O-])c1.Cl
EN300-59425,Cl.O=C(C1CCCNC1)N1CCCCC1
EN300-59994,COc1ccc2c(c1)CCN2
EN300-62402,CNCC(=O)OC(C)(C)C
EN300-60205,CC(C)(C)OC(=O)NCC1CCNC1
EN300-61201,CCCNC1CC(=O)NC1=O
EN300-61084,CCNC1CC(=O)NC1=O
EN300-66164,O=C(NC1CCNCC1)C1CCC1
EN300-64306,CC(NCC1CC1)c1nnc2ccccn12
EN300-64946,CCCC(C)Nc1cnc2c(c1)c(C)nn2C
EN300-62667,CNC1CCN(c2ccc(F)cc2)CC1
EN300-62519,CNC1CCN(c2ccc(OC)cc2)CC1
EN300-59770,Fc1ccc(-c2cnc(C3CCNCC3)[nH]2)cc1F
EN300-62196,Fc1ccccc1CN1CCCNCC1
EN300-64307,CC(NCc1ccccc1O)C1CC1
EN300-62849,CCCNCc1ccccc1O
EN300-60911,c1cn(C2CCNCC2)cn1
EN300-59125,COCCNCC(F)(F)F.Cl
EN300-59505,CCCC1CCCNCC1
EN300-61071,c1ccc(N2CCN(CC3CCCNC3)CC2)nc1
EN300-60506,c1ccc2c(c1)CCN2CC1CCCN1
EN300-60085,CCNC(=O)C1CCCNC1
EN300-59038,CNCC(C)C.Cl
EN300-62201,CC(NCC1CC1)c1ccccc1
EN300-58016,CNCCCOc1ccc(F)cc1
EN300-64550,O=C(c1ccc[nH]1)N1CCCNCC1
EN300-62458,Cn1cccc1C(=O)NC1CCNCC1
EN300-59406,COC(=O)c1ccc(N2CCNC(C)C2)cc1
EN300-64213,CNCCCc1cc(-c2ccc(F)cc2)no1
EN300-60048,CC(C)(C)CC1CCCN1
EN300-86620,COc1ccc(CNC(=O)C2CCNCC2)cc1
EN300-61711,Cc1csc(Nc2ccc(C(N)=S)cc2)n1
EN300-57611,CC(C)NC1CC1
EN300-64525,O=C(Nc1ccccc1F)C1CCc2ccccc2N1
EN300-59020,CC(C)N(C)C(=O)C1CCCNC1
EN300-59613,CCNC(C)(C)CO
EN300-59838,CC(C)NC(C)(C)CO
EN300-55218,Cl.Cl.c1cc(C2CCCNC2)ncn1
EN300-64178,O=S1(=O)CC(O)C(NCCO)C1
EN300-64179,COC(=O)C1Nc2ccccc2S(=O)(=O)N1
EN300-64364,CCCC(C)NC(C)c1nnc2ccccn12.Cl
EN300-64489,COCCNCC(F)F.Cl
EN300-58231,Fc1cccc(CC2CCCN2)c1
EN300-58248,CCNC(C)c1ccc(F)cc1
EN300-64581,COc1cccc(NC(C)C)c1.Cl
EN300-58255,CNC(C)c1cccnc1
EN300-58256,CNC(C)c1ccccn1
EN300-56397,CCOC(=O)CNCC(N)=O
EN300-64194,Cc1ccc(S(=O)(=O)NCC2CCCNC2)cc1.Cl
EN300-64524,O=[N+]([O-])c1ccc(NC2CCCC2)nc1
EN300-64520,COc1cccc(CNC2CCC(O)CC2)c1.Cl
EN300-58298,c1ccc(C2CCCCCN2)cc1
EN300-57698,CC(C)c1noc(CN2CCNCC2)n1
EN300-64091,Cc1ccc(CC(=O)N2CCNCC2)cc1.Cl
EN300-64095,CNC(C(=O)OC)c1ccc(Cl)c(Cl)c1.Cl
EN300-60086,COCCNc1ccc(C#N)cc1
EN300-55884,CCOC(=O)CCNCC1CC1
EN300-61098,Cc1nc(C2CCNCC2)n[nH]1.Cl
EN300-59960,COC(=O)c1ccoc1CC1CCNCC1.Cl
EN300-55456,CNC(C)C(C)(C)C
EN300-55479,COc1ccc(OC)c(CNc2cnn(C)c2)c1.Cl
EN300-61154,CC1CCCNC1C
EN300-64032,CC(C)(C)NC(=O)C1CSCN1.Cl
EN300-61370,Brc1cccc(C2CNCCO2)c1
EN300-59446,CCCNC.Cl
EN300-57778,CC(c1nc(-c2cccs2)no1)N1CCNCC1
EN300-64362,CCC(NCc1nnc2ccccn12)C(C)C.Cl
EN300-55715,CCOC(=O)CCNCc1cccnc1
EN300-88608,CC1CC(C)(C)Nc2ccccc21
EN300-59644,CNc1ccc(Oc2ccccc2)cc1
EN300-55663,O=C(C1CCNCC1)N1CCc2ccccc21
EN300-63905,CC(C)Nc1ccc(Cl)cc1.Cl
EN300-64865,CC(O)C1CCNCC1
EN300-65508,CCCCNCc1ccccc1F.Cl
EN300-67020,CN(C)CCCNC(c1ccccc1)c1ccccc1
EN300-66573,CCCNC(CCC)Cc1ccccc1
EN300-69679,c1cn2c(n1)NCCC2
EN300-65082,CCC(=O)N1CCNCC1.Cl
EN300-70841,c1ccc2c(c1)CC(CNC1CC1)O2
EN300-68502,C#Cc1cccc(NCc2ccccc2)c1
EN300-64757,Cl.Clc1ccc2c(c1Cl)CCNC2
EN300-68671,Clc1cccnc1NCc1ccccc1
EN300-65858,Cl.O=C(c1ccc(F)cc1F)N1CCNCC1
EN300-65703,CNc1cc(-c2ccccc2)[nH]n1
EN300-65836,NC(=O)C1CNc2ccccc2C1
EN300-69134,COCCNCCC#N
EN300-69156,N#CCCNCc1ccccn1
EN300-64922,CCCC(C)CNCc1nnc2ccccn12.Cl.Cl
EN300-72864,Cc1ccc(NC2CCCCC2)nc1
EN300-69056,CC(C)C1CCCCC1NC1CCCCC1C(C)C
EN300-64952,CCC(C)C(C)NCc1nnc2ccccn12.Cl.Cl
EN300-66518,Cl.Cl.c1ncn(C2CNC2)n1
EN300-66530,Cc1ccc(NC(=O)C2CSCN2)cc1C.Cl
EN300-69919,CCCNC1CCN(C(=O)OC(C)(C)C)C1
EN300-65499,CN(C)CCNC(C#N)c1ccc(Cl)c(Cl)c1
EN300-69193,CC1CNCCN(C)C1
EN300-68685,CNC1(CO)CCc2ccccc21
EN300-68344,C#CCNC(=O)C(C)N1CCNCC1.Cl.Cl
EN300-69161,CC(C)(C)CNCc1ccccc1
EN300-71281,C#CCNCc1cccnc1
EN300-64867,CC(O)C1CCCCN1
EN300-66671,CCc1nc(C2CCCNC2)no1.Cl
EN300-66887,CSc1ccc(CN2CCNCC2)cc1
EN300-68218,c1ccc2c(CNC3CCCC3)cccc2c1
EN300-67388,CCNC(Cn1ccnc1)C(C)(C)C
EN300-66930,CNCCC(=O)NC
EN300-65730,Cc1csc(NCCc2ccccc2)n1
EN300-69242,CNC(C)CC#N
EN300-68906,CN(C(=O)CN1CCNCC1)C1CCCCC1
EN300-68725,O=C(CN1CCNCC1)NC1CCCCC1
EN300-67340,COCCNCc1cccnc1
EN300-66039,CNc1ccccc1S(=O)(=O)N(C)C.Cl
EN300-67651,Cl.NS(=O)(=O)C1CCNCC1
EN300-65923,Cl.O=C(c1ccc(Cl)cc1F)N1CCNCC1
EN300-64837,C1CCC2(CC1)CCNCC2
EN300-74265,Cc1ccc(NCC(=O)N2CCCCC2)cc1
EN300-69234,CCNC(c1cccnc1)c1ccc(F)c(F)c1
EN300-69035,c1ccc(NCc2cccs2)nc1
EN300-77224,Cc1ccccc1CC1CCCN1
EN300-69049,OC1CCCC1N1CCNCC1
EN300-69306,CNc1ccc(OCCOC)cc1
EN300-68255,Cl.Cl.c1cnc(N2CCCNCC2)nc1
EN300-67402,CNCc1ccc(C)s1.Cl
EN300-67406,Cl.Cl.c1ccc(-n2nnnc2CN2CCNCC2)cc1
EN300-66069,CN(CCO)C(=O)C1CCCNC1
EN300-69963,c1cc2[nH]ncc2cc1NC1CN2CCC1CC2
EN300-65192,CCNCc1cccc2c1OCO2.Cl
EN300-66712,CNCC(C)c1ccccc1
EN300-65585,CCc1noc(CNC)n1.Cl
EN300-66070,COc1ccc(CCNCc2ccccc2)cc1
EN300-65812,Fc1ccc(CNCCc2ccccn2)cc1
EN300-69239,CNC(c1ccc(F)cc1)c1ccccn1
EN300-68419,Cl.Cl.c1csc(OC2CNC2)n1
EN300-68632,C#Cc1cccc(NCc2ccncc2)c1
EN300-68882,CC1(C)NCCNC1=O
EN300-65105,COC(=O)CNCC1CC1.Cl
EN300-64828,Cl.c1ccc2c(c1)CNCc1ccccc1-2
EN300-64804,Cl.O=C1Nc2ccccc2C1C1CCNCC1
EN300-66846,Cc1cc(C)c2c(c1)NCCC2
EN300-69741,CNCC1CCN(C)C1
EN300-72955,CC(C)(C)OC(=O)N1CCCC(NC2CCC2)C1
EN300-69076,OCCCNCC(F)(F)F
EN300-67035,CCN(CC)CC1CCCCN1.Cl.Cl
EN300-67048,CCNCc1cccc2c1OCCO2.Cl
EN300-68304,Cl.NS(=O)(=O)CC1CCNCC1
EN300-69475,CCN1CCC(Nc2ccc(-c3cc[nH]n3)cc2)CC1
EN300-64917,CC(C)Nc1cnn(C)c1.Cl.Cl
EN300-64920,CC(NC(C)C(C)C)c1nnc2ccccn12.Cl.Cl
EN300-69832,CCNC(c1cccnc1)c1ccc(F)cc1F
EN300-66676,CC(C)(Nc1ccccc1)C(N)=O
EN300-66892,Cl.O=S(=O)(c1ccc(F)c(Cl)c1)N1CCNCC1
EN300-68842,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
EN300-67671,COc1ccc(Cl)c2c1NCCC2.Cl
EN300-70135,O=C1CCCN1C1CCNCC1
EN300-67154,CCNCC(=O)OC.Cl
EN300-69380,CN(C)c1ccc(CNCC2CC2)cc1
EN300-64918,CCC(C)CNC(C)c1nnc2ccccn12.Cl.Cl
EN300-66874,C#CCC(NC)c1ccccc1.Cl
EN300-69120,Cc1cccc(CNCCN(C)C)c1
EN300-69154,Cl.N#Cc1ccc(OC2CCNCC2)cc1
EN300-65548,c1cnn(C2CNC2)c1
EN300-68253,C1CC1CNC1CC1
EN300-66528,CNC(=O)CNc1cccc(F)c1
EN300-69128,N#Cc1ccc(Cl)cc1NCC1CC1
EN300-68564,CNc1ccccc1C(=O)N1CCN(C)CC1
EN300-68754,C#Cc1cccc(NC)c1
EN300-68463,C#Cc1cccc(NC(C)C)c1
EN300-68347,C#Cc1cccc(NCc2cccs2)c1
EN300-66290,NC(=O)CNCC(N)=O
EN300-62211,OCCCC1CCCN1
EN300-62799,COc1ccc(NC(C)C)cc1F.Cl
EN300-61377,COc1ccc(NC(C)C2CC2)cc1
EN300-62223,C1CCC(N2CCCC2)CNC1
EN300-64939,Cc1nc(CNc2cccnc2)cs1
EN300-64909,CCC(CO)Nc1ccccc1
EN300-61525,Cl.O=C(C1CSCN1)N1CCCC1
EN300-61527,CN(C)CC1CCCNC1.Cl.Cl
EN300-62110,CC(C)(C)c1ccc2c(c1)CCN2.Cl
EN300-62720,Cl.O=C(c1cc2ccccc2[nH]1)N1CCNCC1
EN300-62722,Cl.O=C1Nc2ccccc2C1=C1CCNCC1
EN300-60002,CC(C)(C)OC(=O)NCCNC(=O)C1CCCNC1
EN300-61248,CCOC(=O)N1CCCNCC1
EN300-62860,CC(C)(C)c1csc(C2CNCCO2)n1
EN300-61234,COc1cccc(C2CCNCC2)c1.Cl
EN300-61594,CCNc1cccc(CO)c1
EN300-61046,Oc1cccc(CNCC2CC2)c1
EN300-66163,OCCNc1ccncc1
EN300-66716,c1coc(CNc2ccc3c[nH]nc3c2)c1
EN300-59962,COc1cccc(C2=CCNCC2)c1.Cl
EN300-61544,CNCc1ccc(CN(C)C)cc1
EN300-61554,Cl.O=C(Nc1ccc(O)cc1)C1CCNCC1
EN300-61580,CCNCc1ccc(O)cc1.Cl
EN300-60830,c1ccc2c(c1)NCCCO2
EN300-65074,CNC1CCCCNC1=O
EN300-61398,Cl.O=C(NCc1ccco1)C1CCNCC1
EN300-61403,Brc1cccc2c1NCCC2.Cl
EN300-61897,Cl.Fc1cc(Br)cc2c1NCCC2
EN300-62916,Cn1nccc1C1CCNCC1
EN300-62917,c1cc(C2CCNCC2)[nH]n1
EN300-61362,Cc1cccc(-c2ccc(CNC(C)C)s2)c1.Cl
EN300-61747,Fc1cccc2c1C1(CCCC1)CN2
EN300-62898,Cn1cc(C2CCNCC2)cn1
EN300-65377,CCOC(=O)CNc1ccccc1-c1ccccc1
EN300-59973,Cl.c1ccc2c(C3CCNCC3)cccc2c1
EN300-63732,c1cn2c(n1)CNCC2
EN300-60748,Cl.O=C(NC1CC1)C1CCCNC1
EN300-62807,CS(=O)(=O)c1ccc2c(c1)NCCC2
EN300-62882,c1nc2c(c(N3CCOCC3)n1)CNCC2
EN300-67401,Cn1cc(NC2CCCCC2)ccc1=O
EN300-62322,COc1ccc(CCC(=O)N2CCCNCC2)cc1
EN300-60972,CCCNC(=O)CC(NCCC)C(N)=O
EN300-59998,CCc1cccc2c1NCC2
EN300-64498,CCn1c2ccccc2c2cc(CNCCCO)ccc21
EN300-64309,CCCNC1CCN(c2ccccc2)CC1
EN300-61677,Brc1cccc2c1CCNC2
EN300-65221,c1ccc2oc(CN3CCNCC3)cc2c1
EN300-64607,COc1ccc(CCC2CCCCN2)cc1OC
EN300-60846,COCCNC1CCCC1.Cl
EN300-61250,CCC(C)NC(=O)C1CC(C)Nc2ccccc21
EN300-66683,Cc1cccc(NC(=O)C2CSCN2)c1C
EN300-67440,C1CC(C2CCCN2)C1
EN300-61202,CNCc1cc(Br)c(Br)o1
EN300-62559,Cc1csc(C2CCCNC2)n1
EN300-61066,N#CCc1ccc(NC2CCCCC2)cc1
EN300-62634,CC(C)C(=O)NC1CCCNC1
EN300-60354,COC(=O)C(NCCN(C)C)c1ccc(Cl)c(Cl)c1.Cl.Cl
EN300-60362,Cc1cc(C(=O)N2CCNCC2)c2ccccc2n1.Cl.Cl
EN300-62255,CCC(C)NC(=O)C1CC(C)NC2CCCCC21
EN300-66342,O=C(Nc1ccc(F)cc1)C1CSCN1
EN300-61053,Cl.c1ccc(-c2n[nH]c(C3CCNCC3)n2)cc1
EN300-63754,Cn1cnc2c1CCNC2
EN300-60486,Cl.c1ccc2cc(CC3CCCN3)ccc2c1
EN300-60751,CCOC(=O)CNCc1ccc(F)cc1.Cl
EN300-61245,CNC(=O)CN1CCCNCC1
EN300-64204,CNCc1cc(C)c(OC)c(C)c1
EN300-61785,Cl.Cl.c1ccc2[nH]c(CN3CCNCC3)nc2c1
EN300-60807,c1c[nH]c(C2CCCCN2)n1
EN300-62013,O=C(Nc1ccc(Br)cc1)C1CCNCC1
EN300-62011,O=C(Nc1cccc(Br)c1)C1CCNCC1
EN300-61166,CCCCCC(=O)NC1CCNCC1.Cl
EN300-75927,O=C1CNC2CCCCC2N1
EN300-60674,CCCCNC(=O)C1CCCNC1.Cl
EN300-71777,CCC(O)CN1CCNCC1
EN300-71834,CC(C)n1cnnc1C1CCNCC1.Cl.Cl
EN300-69353,c1ncn(CCNCCn2cncn2)n1
EN300-71606,COCCCNCc1ccncc1
EN300-74233,O=C(CC1CCCCC1)Nc1cccc2c1NCCC2
EN300-72727,Cc1ccccc1OCCN1CCNCC1
EN300-73328,Cc1csc(CN2CCNCC2)n1
EN300-71165,CC1CN(CC2CN(C)CCO2)CCN1
EN300-71170,c1cnn(CC2CNCCO2)c1
EN300-71171,Cc1cnn(CC2CNCCO2)c1
EN300-71172,Cc1cc(C)n(CC2CNCCO2)n1
EN300-71174,OC(COc1ccccc1)CN1CCNCC1
EN300-73210,CNC(c1ccc(C)cc1)c1ccccn1
EN300-72655,CCCOC1CCCNCC1
EN300-70056,CCOC(=O)c1ccc2c(c1)NC(=O)CCN2
EN300-72065,CN1CCCCC1CN1CCNCC1
EN300-76361,C1CN(CC2COCCO2)CCN1
EN300-72922,O=C(NCCN1CCNCC1)c1ccccc1F
EN300-71529,CN1CCN(S(=O)(=O)c2ccc3c(c2)CCN3)CC1
EN300-72170,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
EN300-71259,CCNCc1ccc(C#N)cc1F.Cl
EN300-71763,COC(=O)c1ccc(NC(C)C)c(C)c1
EN300-71265,CC(C)(C)CNCCO
EN300-71183,Cc1nn(C)c(Cl)c1C1CCCN1
EN300-71185,CN1CCCC1C1CCCN1
EN300-71191,Cc1nccn1C1CCCNC1
EN300-71192,CCc1nccn1C1CCCNC1
EN300-71197,Cc1cnn(C2CCCNC2)c1
EN300-73005,Cc1ccc(CNc2ccc(F)cc2)o1
EN300-70998,CNC1CCCN(Cc2noc(C)n2)C1
EN300-69588,Cl.O=S1CCNCC1
EN300-69853,c1csc(-c2csc(N3CCNCC3)n2)c1
EN300-70249,CNCC1(C)CCN(Cc2ccccc2)CC1
EN300-70166,CCC(C)C(C)NC1CC1
EN300-71068,Cc1nc(CN2CCCNCC2)no1
EN300-71086,CN(CCO)C1CCNCC1
EN300-71686,CC(C)c1ncc2c(n1)CNCC2
EN300-69654,CNC1(CO)CCCCC1.Cl
EN300-70459,c1ccc(CC2CCCNC2)cc1
EN300-73962,Oc1ccccc1CNC1CCCC1
EN300-73133,c1ccc2c(c1)CNC(c1ncc[nH]1)C2
EN300-72007,CCCNc1cc(F)ccc1[N+](=O)[O-]
EN300-72511,CNC(c1ccccc1)c1ccc(F)cc1Cl.Cl
EN300-72987,COC(=O)CNCc1cc(Cl)ccc1O
EN300-72388,C1CCN(C2CCCNC2)CC1
EN300-72465,CNCC(=O)N1CCCc2ccccc21.Cl
EN300-73851,O=C(Nc1cccc2c1CCCN2)NC1CCCCC1
EN300-69423,CNC(c1cccnc1)C1CC1.Cl.Cl
EN300-72560,Cl.Oc1ccc2ccccc2c1CNC1CCCC1
EN300-69907,Br.Br.c1ccc(-c2nccc(N3CCNCC3)n2)cc1
EN300-70492,Cl.Cl.c1nc(CN2CCNCC2)no1
EN300-71017,CNCC1CCN(CC(O)c2ccccc2)CC1
EN300-71019,CNC1CCN(CCn2cccn2)CC1
EN300-72366,O=C(NC1CCNCC1)C1CCOCC1
EN300-78521,OCCOC1CCCNC1
EN300-71943,CNCc1ccc(F)cc1Cl
EN300-71092,CCOc1cc(C)nc(N2CCNCC2)n1
EN300-71096,OC(CN1CCNCC1)c1ccco1
EN300-71102,CC(C)n1cc(CN2CCCNCC2)cn1
EN300-71109,CNCC(c1cccs1)N1CCOCC1
EN300-73270,COc1ccc(NC2(C(N)=O)CCCC2)cc1
EN300-73777,Cc1cccc(NC(=O)Nc2cccc3c2CCNC3)c1
EN300-73404,Cc1ccc(NC(=O)Nc2cccc3c2CCNC3)cc1
EN300-72179,COC(=O)CNCc1ccc(F)c(F)c1.Cl
EN300-75619,Cc1cccc(C(CO)N2CCNCC2)c1
EN300-70576,c1ccc(NC2CCN(c3ccncc3)CC2)cc1
EN300-70513,CC(C)C(C)NCC(F)(F)F
EN300-69924,CNC1CCN(C(=O)OC(C)(C)C)C1
EN300-71759,CCNC(C)CCCCOc1cccc2c1OC(C)(C)C2
EN300-69388,CCOc1ccc(Br)cc1CNC1CC1.Cl
EN300-72596,CNC(=O)C(C)N1CCNCC1.Cl.Cl
EN300-72605,Cl.Cl.c1ccc(CNCCN2CCCC2)cc1
EN300-71194,c1ncn(C2CCCNC2)n1
EN300-71722,Cl.Fc1ccccc1C1CCNC1
EN300-70665,CCOC(=O)c1ccccc1NC
EN300-73111,Brc1ccc(Oc2ccc(CNC3CC3)cc2)cc1
EN300-72430,CCCNC(=O)C1CCNCC1.Cl
EN300-71125,c1nnc2n1CCNC2
EN300-71127,CCc1nnc2n1CCNC2
EN300-73333,CNCc1cc[nH]n1
EN300-73168,O=C(CN1CCNCC1)N1CCCc2ccccc21
EN300-73914,NS(=O)(=O)N1CCCNCC1
EN300-73379,OC(c1ccc(Cl)cc1)C1CCNCC1
EN300-71145,CN(C)Cc1ccc(N2CCNCC2)nc1
EN300-70457,Fc1ccc(NCc2ccc3c(c2)OCO3)cc1
EN300-70271,C#CCNC(=O)CN1CCCNCC1.Cl.Cl
EN300-73065,CCN1CCN(C(=O)CC2CCNCC2)CC1
EN300-72558,Cl.Cl.c1ccc(-c2csc(C3CCNCC3)n2)cc1
EN300-72573,c1ccc(NC2CCCC2)cc1
EN300-69900,CNCC(O)c1ccc(F)cc1.Cl
EN300-72814,CCOC(=O)c1sc(NC2CC2)nc1C.Cl
EN300-71951,Cl.c1cc2c(s1)CCCNC2
EN300-72984,C[C@@H](NCCO)c1ccccc1
EN300-70014,CNCc1cc(OC)ccc1OC.Cl
EN300-71048,CC(c1nc(C2CC2)no1)N1CCNCC1
EN300-71051,OCCn1cc(CN2CCNCC2)cn1
EN300-69566,FC(F)(F)c1ccccc1CNC1CCCC1
EN300-73084,COCCNCCOc1ccc(F)cc1
EN300-71058,CCn1ccnc1CN1CCCNCC1
EN300-71059,Cn1c(Cl)cnc1CN1CCCNCC1
EN300-70554,Cl.Fc1cccc2c3c([nH]c12)CCNC3
EN300-71269,CC(C)(C)CNCCCO
EN300-69564,Fc1cccc(F)c1CNC1CCCC1
EN300-75685,CCC(C)(C)NC
EN300-71152,Cc1nc(C)n(CC2CCCN2)n1
EN300-71155,Cc1cc(C)n(CC2CCCCN2)n1
EN300-71157,c1cnn(CC2CCCN2)c1
EN300-71162,c1cnn(CC2CCNCC2)c1
EN300-70090,Fc1cccc(C2CCNC2)c1
EN300-72501,CCNC(C(N)=S)c1cccnc1.Cl.Cl
EN300-73417,CN(C)C1CNc2ccccc2C1
EN300-69720,CCN(CC)CCNCCOCCO
EN300-66883,CCNc1cccnc1
EN300-68810,C1CCCN(CC2CCCNC2)CC1
EN300-68429,c1cc2c(cc1CNC1CCCCC1)OCO2
EN300-70659,Oc1ccc(NC2CCCCC2)cc1
EN300-69849,Cc1cc(C)cc(NCC(=O)Nc2ccccc2)c1.Cl
EN300-77725,Cc1ccc(C2CCCN2)s1.Cl
EN300-66405,Clc1ccc(C2CNCCO2)cc1Cl
EN300-71691,Cc1cc(C)n(C2CNC2)n1
EN300-70766,COCCNc1nc2ccccc2[nH]1
EN300-72958,CCCNC(c1cccnc1)c1ccc(F)cc1F
EN300-65804,CNCC1CCC1.Cl
EN300-66149,CC1CNCCCO1
EN300-65644,Cl.c1ccc(-c2noc(C3CCCCN3)n2)cc1
EN300-71551,CC(NC(=O)OC(C)(C)C)C1CCNCC1
EN300-67552,OCCCNC(c1ccccc1)c1ccccc1
EN300-64664,C1CC(c2n[nH]c(C3CC3)n2)CCN1.Cl
EN300-68700,COc1ccc2c(c1)CCCNC2.Cl
EN300-68923,CCC(C)c1csc(NC)n1
EN300-70891,CNC1CCCN(c2ccc(C)nn2)C1
EN300-70804,c1cnc2c(NC3CCC3)cccc2c1
EN300-71689,CCC(=O)N1CCCC1C1CCCN1
EN300-69390,CCNC1CCSc2ccc(Br)cc21
EN300-68886,CC(c1cccc(F)c1)N1CCNCC1.Cl.Cl
EN300-69205,CC(CO)N1CCNCC1.Cl.Cl
EN300-64661,COc1ccc(NC(=O)C2CSCN2)cc1.Cl
EN300-69107,Cl.O=C1CCNCCN1
EN300-71750,CCN1CCCC1CNC
EN300-73395,CCNC(c1ccc(C)cc1)c1cccnc1
EN300-72066,CCNC(c1ccc(Cl)cc1)c1cccnc1
EN300-73238,CCN1CCC(NC)C1
EN300-64919,CCC(C)NC(C)c1nnc2ccccn12.Cl.Cl
EN300-74304,CNC1CCN(C2CCN(C)CC2)C1
EN300-71559,CCNC(c1ccccc1)c1ccc(F)cc1
EN300-73555,CCNC(c1ccc(CC)cc1)c1cccnc1
EN300-70914,c1cc2nncn2nc1N1CCNCC1
EN300-68386,CN(C)C1CCNC1
EN300-68986,CNC1CCN(Cc2ncc(C)c(OC)c2C)CC1
EN300-70926,CCn1ccnc1CN1CCNCC1
EN300-70927,CC1CNCCN1Cc1nccn1C
EN300-65235,CNCc1ccc(OC)c([N+](=O)[O-])c1.Cl
EN300-67553,CN1CCNCc2ccccc21
EN300-69920,Fc1ccccc1CNC1Cc2ccccc2C1
EN300-65478,O=C(CNC1CC1)NC1CC1
EN300-67123,Cn1cc(CN2CCNCC2)cn1
EN300-69957,CC(C)(C)CNCCC#N
EN300-87354,CC1CCN(Cc2ccccc2)CCN1
EN300-78354,CNc1ccc2ccccc2n1
